energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1674.31,0.06,0.0061,0.0008,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
1680.62,0.1,0.0055,0.0007,,1680.55,,0.0,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,EC+B+,27,3,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
1698.1,0.4,0.0058,0.0019,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
1755.98,0.07,0.0029,0.0005,,1756.04,,0.0,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,B-,73,3,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
1769.09,0.04,0.00931,0.00022,,1769.130,,0.0,E2,,,0.000989,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
511,,0.0142,,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,EC+B+,27,3,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
511,,0.0512,,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
6.354,,14,0.5,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
6.354,,4.7,0.5,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,EC+B+,27,3,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
6.603,,25.7519354347248,1.8941899880255089,,,,,,,,,,63,89,Eu,,147.86,0.1,8-,96,,1,m,5760,60,IT,100,,,,63,89,Eu,31-Aug-2013,M. J. MARTIN,2025-12-15
6.858,,0.17268725562792,0.0063408309034774565,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
6.858,,0.0156066482176,0.0020012292851046237,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,B-,73,3,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
39.522,,20.87,0.2,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
39.522,,7.3,0.9,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,EC+B+,27,3,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
40.117,,37.8,0.3,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
40.117,,13.2,1.6,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,EC+B+,27,3,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
40.901,,6.440053902952678,0.11829670020216035,,,,,,,,,,63,89,Eu,,147.86,0.1,8-,96,,1,m,5760,60,IT,100,,,,63,89,Eu,31-Aug-2013,M. J. MARTIN,2025-12-15
41.541,,11.620450925573218,0.2069181981639073,,,,,,,,,,63,89,Eu,,147.86,0.1,8-,96,,1,m,5760,60,IT,100,,,,63,89,Eu,31-Aug-2013,M. J. MARTIN,2025-12-15
42.308,,0.021788393503838373,0.00331124732781035,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,B-,73,3,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
42.308,,0.24439917023423138,0.004265637315553873,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
42.996,,0.0391948075262428,0.005953943489189885,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,B-,73,3,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
42.996,,0.439645925947529,0.007414287895584972,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
45.523,,11.81,0.16,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
45.523,,4.1,0.5,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,EC+B+,27,3,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
45.998,,5.2,0.6,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,EC+B+,27,3,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
45.998,,14.85,0.2,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
46.575,,3.05,0.07,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
46.575,,1.07,0.13,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,EC+B+,27,3,1874.5,15,62,90,Sm,31-Aug-2013,M. J. MARTIN,2025-12-15
47.146,,3.6609131409174114,0.07628740594185497,,,,,,,,,,63,89,Eu,,147.86,0.1,8-,96,,1,m,5760,60,IT,100,,,,63,89,Eu,31-Aug-2013,M. J. MARTIN,2025-12-15
47.645,,4.605428731274103,0.0942077421592004,,,,,,,,,,63,89,Eu,,147.86,0.1,8-,96,,1,m,5760,60,IT,100,,,,63,89,Eu,31-Aug-2013,M. J. MARTIN,2025-12-15
48.248,,0.9445155903566922,0.026878321806058154,,,,,,,,,,63,89,Eu,,147.86,0.1,8-,96,,1,m,5760,60,IT,100,,,,63,89,Eu,31-Aug-2013,M. J. MARTIN,2025-12-15
48.802,,0.012389777818146343,0.0018868018030934206,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,B-,73,3,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
48.802,,0.13897543284262845,0.002780065345932064,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
49.326,,0.01564828938431883,0.0023822253344565527,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,B-,73,3,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
49.326,,0.1755259716802397,0.003441777069373174,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
49.957,,0.003258511566172488,0.0005000807539416434,,,,,,,,,,63,89,Eu,,45.5998,0.0004,0-,9.3116,,13,h,33521.76,4.68,B-,73,3,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15
49.957,,0.03655053883761128,0.0010086848387654516,,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.39856005,284012.333771328,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-2013,M. J. MARTIN,2025-12-15

